text,label_id,label_name
"[Relationship among peripheral leucocytes, coronary stenosis and Chinese medicine syndromes in patients with coronary heart disease]. To study the relationship among peripheral leucocytes, coronary artery stenosis and Chinese medicine syndromes in patients with coronary heart disease (CHD). The Chinese medicine syndromes of 189 CHD patients were differentiated into six types: the turbidity-phlegm blood-stasis type (A), the qi-deficiency blood-stasis type (B), the cold-congealing blood-stasis type (C), the q",2,心血管
"[Impact of Myocardial Infarction and Abnormalities of Cardiac Conduction System on Sudden Cardiac Death]. Sudden cardiac death （SCD）, most commonly seen in coronary heart disease, is a kind of sudden death caused by series of cardiac parameters, which usually combines with myocardial infarction. However, some SCDs （including early myocardial infarction） happen suddenly and cause death in a very short time. In these circumstances, typical morphological changes are lack in macroscopic or microscopic fields, w",2,心血管
"[Change of serum myeloperoxidase and lipoxin A4 level in coronary heart disease patients with anxiety and/or depression]. To investigate the change of serum myeloperoxidase (MPO) and lipoxin A4 (LXA4) in coronary heart disease (CHD) patients with anxiety and depression and its clinical significance. From December 2010 to February 2011, 143 CHD patients and 44 non-CHD patients (the control group) hospitalized in the Department of Cardiology at the Second Xiangya Hospital were enrolled. The hospital anxiety a",2,心血管
"[Relationship between hyperuricemia and prognosis in patients with heart failure of coronary heart disease after revascularization]. Objective: To explore the effect of hyperuricemia on prognosis in patients with heart failure of coronary heart disease (CHD) after revascularization. Methods: A single-center retrospective study of all subjects who underwent percutaneous coronary intervention (PCI) or coronary artery bypass grafting (CABG) as revascularization for CHD at Beijing Anzhen Hospital, Capital Medic",2,心血管
"[Advances in the Association between Apolipoprotein (a) Gene Polymorphisms and Coronary Heart Disease]. Human apolipoprotein (a) (LPA) gene is highly polymorphic, and the polymorphic loci on this gene include the Kringle 4 subtype 2(KIV-2) repeat polymorphism, the pentanucleotide repeat (TTTTA)n polymorphism, and a number of single nucleotide polymorphisms. KIV-2 repeat polymorphism was found to be significantly associated with coronary heart disease(CHD), and the reducing number of KIV-2 repeats is a risk ",2,心血管
"[Hospitalization rates for coronary heart disease from 2007 to 2009 in Beijing]. To examine the distribution and trends of hospitalization rates for coronary heart disease (CHD) from 2007 to 2009 in Beijing. We calculated hospitalization rates for CHD using data from Beijing Hospital Discharge Information System. Information of census registered population in Beijing was obtained from Beijing Municipal Bureau of Statistics. CHD includes acute myocardial infarction, unstable angina and other forms of CHD. Ag",2,心血管
"[Accurate understanding of the changes in the recommendations on coronary artery bypass grafting and radial artery in the 2021 ACC/AHA/SCAI Guideline For Coronary Artery Revascularization]. The 2021 ACC/AHA/SCAI Guideline For Coronary Artery Revascularization has been brought into focus and widely questioned by multiple associations of cardiac surgeons around the world, in which the class of recommendation (COR) for coronary artery bypass grafting (CABG) was downgraded from Ⅰ to Ⅱb in the treatment of 3 ves",2,心血管
"[The relationship between angiotensin II type 1 receptor gene and coronary heart disease, hypertension and diabetes mellitus in Chinese]. To ascertain whether the angiotensin II type 1 receptor (AGTR1) gene is associated with coronary heart disease (CHD), hypertension (HTN) and non-insulin-dependent diabetes mellitus (NIDDM) in Chinese and to observe the interaction of AGTR1 gene and angiotensin I converting enzyme(ACE) gene to the development of the associated disease in Chinese. 270 cases of Chinese with ",1,内分泌代谢
"[Ginseng prescription rules and molecular mechanism in treating coronary heart disease based on data mining and integrative pharmacology]. The ancient dragon Materia Medica, Compendium of Materia Medica and other works recorded that the main effect of ginseng is tonifying qi. It is reported that the main active ingredient of ginseng is ginsenoside. Modern studies have found that ginseng mono saponins are effective for cardiovascular related diseases. This paper preliminary clarified the efficacy of traditio",2,心血管
"[Effects of dexmedetomidine on perioperative cardiac adverse events in elderly patients with coronary heart disease]. To investigate the effects of dexmedetomidine on perioperative cardiac adverse events in elderly patients with coronary heart disease. Methods: Sixty elderly patients, who were diagnosed as coronary heart disease and underwent gastric cancer operation, were randomly divided into 2 groups (n=30): the dexmedetomidine group (Dex group) and the control group. In the Dex group, dexmedetomidine wa",0,肿瘤学
"Prevalence and Disease Burden of Chronic Kidney Disease. Chronic kidney disease (CKD) has been recognized as a leading public health problem worldwide. The global estimated prevalence of CKD is 13.4% (11.7-15.1%), and patients with end-stage kidney disease (ESKD) needing renal replacement therapy is estimated between 4.902 and 7.083 million. Through its effect on cardiovascular risk and ESKD, CKD directly affects the global burden of morbidity and mortality worldwide. The global increase in this disease is ",2,心血管
